work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Analytics Engineer,136000.0,USD,136000.0,US,100,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,235000.0,USD,235000.0,US,100,US,M
2023,SE,FT,Data Engineer,205600.0,USD,205600.0,US,0,US,L
2024,MI,FT,Data Engineer,270250.0,USD,270250.0,US,0,US,M
2022,SE,FT,Data Scientist,141525.0,USD,141525.0,US,100,US,M
2024,MI,FT,Research Engineer,245000.0,USD,245000.0,US,0,US,M
2023,SE,FT,Data Engineer,167500.0,USD,167500.0,US,0,US,M
2024,SE,FT,Computational Biologist,174000.0,USD,174000.0,US,0,US,M
2024,SE,FT,Data Analyst,115000.0,USD,115000.0,US,0,US,M
2024,SE,FT,Analytics Engineer,136675.0,USD,136675.0,US,100,US,M
2024,MI,FT,Research Scientist,295000.0,USD,295000.0,US,0,US,M
2023,SE,FT,Data Engineer,163625.0,USD,163625.0,US,100,US,M
2024,SE,FT,Data Engineer,146266.0,USD,146266.0,US,0,US,M
2023,SE,FT,Applied Scientist,220000.0,USD,220000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,146900.0,USD,146900.0,US,0,US,M
2023,MI,FT,AWS Data Architect,258000.0,USD,258000.0,US,100,US,L
2022,SE,FT,Data Engineer,229998.0,USD,229998.0,US,0,US,L
2023,SE,FT,Data Architect,125600.0,USD,125600.0,US,0,US,M
2023,EN,FT,BI Data Engineer,60000.0,USD,60000.0,US,100,US,M
2023,SE,FT,Data Scientist,118000.0,USD,118000.0,US,100,US,M
2023,SE,FT,Data Engineer,40800.0,EUR,44051.0,EE,0,EE,M
2023,SE,FT,Data Engineer,200000.0,PLN,46565.0,PL,100,PL,L
2023,SE,FT,Data Engineer,155000.0,USD,155000.0,US,0,US,M
2023,SE,FT,Analytics Engineer,160000.0,USD,160000.0,US,100,US,M
2024,EX,FT,Business Intelligence,155000.0,USD,155000.0,CA,0,CA,M
2022,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2024,EN,FT,Data Management Analyst,80000.0,USD,80000.0,US,100,US,M
2024,MI,FT,Analytics Engineer,75000.0,USD,75000.0,US,100,US,M
2024,MI,FT,Data Scientist,135000.0,USD,135000.0,US,0,US,M
2024,SE,FT,Data Engineer,49500.0,GBP,61875.0,GB,0,GB,M
2024,EN,FT,Data Analyst,85500.0,USD,85500.0,US,100,US,M
2023,SE,FT,Data Science Practitioner,198800.0,USD,198800.0,US,0,US,M
2023,MI,FT,Data Engineer,99000.0,USD,99000.0,US,0,US,M
2023,SE,FT,Data Science,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Data Scientist,224250.0,USD,224250.0,US,0,US,M
2023,SE,FT,Data Engineer,78000.0,USD,78000.0,US,0,US,M
2024,SE,FT,Data Scientist,195000.0,USD,195000.0,US,0,US,M
2023,MI,FT,Data Quality Analyst,65000.0,USD,65000.0,US,100,US,M
2023,SE,FT,Data Scientist,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,Data Analyst,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,Data Engineer,226700.0,USD,226700.0,US,0,US,M
2022,MI,FT,Data Analyst,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Data Analytics Manager,177000.0,USD,177000.0,US,0,US,M
2023,SE,FT,Research Engineer,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Engineer,136994.0,USD,136994.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Machine Learning Scientist,108308.0,USD,108308.0,US,100,US,M
2023,SE,FT,Data Scientist,109000.0,USD,109000.0,US,0,US,M
2023,SE,FT,Machine Learning Scientist,165000.0,USD,165000.0,US,100,US,M
2023,SE,FT,Research Engineer,266450.0,USD,266450.0,US,0,US,M
2024,MI,FT,Data Scientist,73100.0,USD,73100.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,240200.0,USD,240200.0,GB,100,GB,M
2023,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2023,SE,FT,Data Scientist,208500.0,USD,208500.0,US,0,US,M
2023,SE,FT,Data Scientist,156400.0,USD,156400.0,US,0,US,M
2023,SE,FT,Data Analyst,90000.0,USD,90000.0,US,100,US,M
2022,MI,FT,Data Engineer,80000.0,EUR,84053.0,GR,100,GR,M
2023,SE,FT,Decision Scientist,182500.0,USD,182500.0,US,100,US,M
2022,MI,FT,Machine Learning Engineer,80000.0,EUR,84053.0,FR,100,DE,M
2024,EX,FT,Data Engineer,268500.0,USD,268500.0,CA,0,CA,M
2023,SE,FT,Data Engineer,172800.0,USD,172800.0,US,0,US,M
2023,SE,FT,Data Engineer,176000.0,USD,176000.0,US,0,US,M
2022,SE,FT,Data Engineer,167500.0,USD,167500.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,297300.0,USD,297300.0,US,100,US,M
2022,SE,FT,Data Engineer,129300.0,USD,129300.0,US,0,US,M
2023,MI,FT,Data Analyst,55000.0,GBP,67672.0,GB,0,GB,M
2024,SE,FT,Data Analyst,164000.0,USD,164000.0,US,0,US,M
2023,MI,FT,Data Analyst,65000.0,USD,65000.0,US,100,US,M
2024,SE,FT,Data Scientist,187000.0,USD,187000.0,US,0,US,M
2023,EN,FT,Data Engineer,85000.0,USD,85000.0,US,0,US,M
2023,SE,FT,Research Scientist,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,AI Engineer,95325.0,USD,95325.0,US,0,US,M
2023,SE,FT,Data Analyst,186600.0,USD,186600.0,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2022,MI,FT,Data Analyst,58000.0,USD,58000.0,US,0,US,S
2022,SE,FT,Data Scientist,141525.0,USD,141525.0,US,100,US,M
2024,SE,FT,AI Engineer,140000.0,USD,140000.0,US,100,US,M
2023,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0,US,M
2023,SE,FT,Data Engineer,145000.0,USD,145000.0,US,100,US,M
2024,SE,FT,Analytics Engineer,53000.0,GBP,66250.0,GB,0,GB,M
2022,EN,FT,Data Engineer,65000.0,USD,65000.0,US,0,US,M
2023,MI,FT,Data Scientist,90000.0,USD,90000.0,US,0,US,M
2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,0,US,M
2024,MI,FT,Applied Scientist,250000.0,USD,250000.0,US,0,US,M
2021,MI,CT,ML Engineer,270000.0,USD,270000.0,US,100,US,L
2024,SE,FT,Machine Learning Engineer,119786.0,USD,119786.0,CA,100,CA,M
2023,EN,FT,Data Analyst,83000.0,USD,83000.0,US,0,US,M
2024,SE,FT,Data Engineer,195000.0,USD,195000.0,US,100,US,M
2023,EX,FT,Data Manager,70000.0,USD,70000.0,US,0,US,M
2023,MI,FT,Data Scientist,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,0,US,M
2023,EN,FT,Research Scientist,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Engineer,60000.0,USD,60000.0,BR,100,BR,M
2023,SE,FT,Data Engineer,245000.0,USD,245000.0,US,100,US,M
2022,MI,FT,Data Manager,98000.0,USD,98000.0,US,0,US,M
2023,SE,FT,Data Engineer,115000.0,USD,115000.0,US,0,US,M
2024,MI,FT,Data Scientist,73100.0,USD,73100.0,US,0,US,M
2024,MI,FT,Data Engineer,60000.0,EUR,66666.0,DE,0,DE,L
2022,EN,FT,Computer Vision Engineer,125000.0,USD,125000.0,US,0,US,M
2023,EN,FT,Data Science Engineer,95000.0,CHF,104024.0,CH,50,CH,S
2023,MI,FT,Data Engineer,57700.0,USD,57700.0,US,0,US,M
2024,SE,FT,Data Scientist,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Data Scientist,73100.0,USD,73100.0,US,0,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,221000.0,USD,221000.0,US,0,US,M
2022,SE,FT,Data Engineer,188100.0,USD,188100.0,US,0,US,M
2023,MI,FT,Data Scientist,115360.0,USD,115360.0,US,100,US,M
2023,EN,FT,Data Analyst,55000.0,GBP,67672.0,GB,0,GB,M
2023,SE,FT,Data Analyst,192500.0,USD,192500.0,US,100,US,M
2024,EN,FT,Data Analyst,71000.0,USD,71000.0,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,110200.0,USD,110200.0,US,100,US,M
2024,SE,FT,Research Scientist,303050.0,USD,303050.0,US,0,US,M
2023,MI,FT,Data Manager,63000.0,USD,63000.0,US,0,US,L
2023,SE,FT,Data Engineer,123000.0,USD,123000.0,US,0,US,M
2021,MI,FT,Data Scientist,52000.0,EUR,61467.0,DE,50,AT,M
2023,SE,FT,Business Intelligence Engineer,155000.0,USD,155000.0,US,100,US,M
2023,SE,FT,Data Engineer,145000.0,USD,145000.0,CA,100,CA,M
2023,SE,FT,Data Manager,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,Analytics Engineer,221300.0,USD,221300.0,US,100,US,M
2024,MI,FT,Data Engineer,58300.0,USD,58300.0,US,0,US,M
2022,SE,FT,Data Architect,235000.0,USD,235000.0,US,100,US,M
2023,SE,FT,Data Engineer,132300.0,USD,132300.0,US,0,US,M
2024,MI,FT,Data Integration Engineer,100000.0,USD,100000.0,US,0,US,M
2024,MI,FT,Machine Learning Engineer,84000.0,EUR,93333.0,DE,100,DE,M
2023,MI,FT,Data Manager,115500.0,USD,115500.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,210000.0,USD,210000.0,US,0,US,M
2023,SE,FT,Data Scientist,161000.0,USD,161000.0,US,0,US,M
2022,SE,FT,Business Data Analyst,100000.0,USD,100000.0,US,100,US,L
2024,EN,FT,Data Analyst,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Data Engineer,133300.0,USD,133300.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,142000.0,USD,142000.0,US,0,US,M
2024,SE,FT,Data Engineer,316900.0,USD,316900.0,US,0,US,M
2024,EN,FT,Data Science,132000.0,USD,132000.0,US,0,US,M
2022,MI,FT,Data Analytics Manager,155000.0,USD,155000.0,US,0,US,M
2024,SE,FT,Data Scientist,84500.0,USD,84500.0,US,0,US,M
2023,SE,FT,Data Scientist,181500.0,USD,181500.0,US,0,US,M
2023,MI,FT,Data Analyst,150000.0,USD,150000.0,US,0,US,M
2024,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2023,SE,FT,Data Manager,120000.0,USD,120000.0,US,0,US,M
2024,EN,FT,Data Analyst,57300.0,USD,57300.0,US,0,US,M
2023,SE,FT,Data Engineer,175000.0,USD,175000.0,US,0,US,M
2023,SE,FT,Data Scientist,105000.0,USD,105000.0,US,0,US,M
2023,SE,FT,Data Scientist,223800.0,USD,223800.0,US,0,US,M
2020,MI,FT,Data Scientist,3000000.0,INR,40481.0,IN,0,IN,L
2023,MI,FT,Data Scientist,70000.0,GBP,86128.0,GB,0,GB,M
2023,EN,FT,Data Engineer,38000.0,EUR,41027.0,ES,100,ES,L
2022,SE,FT,Data Engineer,178800.0,USD,178800.0,US,100,US,L
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2022,SE,FT,Data Engineer,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Data Manager,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Data Scientist,192000.0,USD,192000.0,US,0,US,M
2023,SE,FT,Data Science Manager,191765.0,USD,191765.0,US,0,US,M
2024,SE,FT,Data Engineer,260000.0,USD,260000.0,US,0,US,M
2023,EN,FT,Research Scientist,167200.0,USD,167200.0,US,0,US,M
2023,SE,FT,Research Engineer,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,208450.0,USD,208450.0,US,0,US,M
2022,SE,FT,ML Engineer,243000.0,USD,243000.0,US,100,US,M
2023,EX,FT,Head of Data,115000.0,USD,115000.0,BR,100,BR,M
2024,MI,FT,Data Analytics Manager,178250.0,USD,178250.0,US,100,US,M
2023,MI,FT,Data Engineer,105000.0,USD,105000.0,US,0,US,M
2022,SE,FT,Data Analyst,120000.0,USD,120000.0,US,0,US,M
2022,MI,FT,Data Engineer,187000.0,USD,187000.0,US,100,US,M
2024,EN,FT,Research Analyst,150000.0,USD,150000.0,US,0,US,M
2023,MI,FT,Data Engineer,214300.0,USD,214300.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,220000.0,USD,220000.0,US,0,US,M
2023,MI,FT,BI Data Analyst,70000.0,USD,70000.0,EG,100,US,M
2021,SE,FT,AI Scientist,55000.0,USD,55000.0,ES,100,ES,L
2022,SE,FT,Data Scientist,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,ML Engineer,291500.0,USD,291500.0,US,0,US,M
2023,MI,FT,Data Engineer,185900.0,USD,185900.0,US,0,US,M
2023,SE,FT,Data Analyst,138900.0,USD,138900.0,US,0,US,M
2024,MI,FT,Data Scientist,145580.0,USD,145580.0,US,100,US,M
2023,SE,FT,NLP Engineer,57000.0,EUR,61541.0,IT,100,IT,M
2024,MI,FT,Data Engineer,58400.0,USD,58400.0,US,0,US,M
2023,SE,FT,Research Engineer,176000.0,USD,176000.0,US,100,US,M
2022,SE,FT,Machine Learning Engineer,189650.0,USD,189650.0,US,0,US,M
2022,SE,FT,Data Analyst,110925.0,USD,110925.0,US,100,US,M
2023,MI,FT,Data Analyst,61200.0,USD,61200.0,US,0,US,M
2023,SE,FT,Data Scientist,129300.0,USD,129300.0,US,0,US,M
2023,SE,FT,Data Scientist,120160.0,USD,120160.0,US,100,US,M
2024,SE,FT,Business Intelligence Engineer,106300.0,USD,106300.0,US,0,US,M
2023,SE,FT,Data Strategist,90000.0,USD,90000.0,CA,0,CA,M
2023,SE,FT,Business Intelligence Engineer,175000.0,USD,175000.0,US,0,US,M
2023,SE,FT,Data Engineer,185000.0,USD,185000.0,US,0,US,M
2024,MI,FT,Machine Learning Engineer,96411.0,USD,96411.0,US,100,US,M
2022,EN,FT,Data Scientist,40000.0,USD,40000.0,JP,100,MY,L
2024,EN,FT,Data Analyst,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Research Scientist,151800.0,USD,151800.0,US,0,US,M
2023,SE,FT,Data Engineer,95000.0,USD,95000.0,US,100,US,M
2024,SE,FT,Data Engineer,52000.0,GBP,65000.0,GB,100,GB,M
2022,SE,FT,Data Scientist,150000.0,USD,150000.0,US,100,US,M
2023,MI,FT,Data Engineer,180000.0,USD,180000.0,US,100,US,M
2023,SE,FT,Data Analyst,100000.0,GBP,123040.0,GB,0,GB,M
2023,SE,FT,Data Analyst,95000.0,USD,95000.0,US,100,US,M
2024,SE,FT,Data Engineer,274965.0,CAD,211511.0,CA,0,CA,M
2023,MI,FT,Data Analyst,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Research Engineer,152000.0,USD,152000.0,US,0,US,M
2023,SE,FT,Data Analyst,75000.0,USD,75000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,324000.0,USD,324000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,250000.0,USD,250000.0,US,100,US,M
2023,MI,FT,Data Engineer,65000.0,EUR,70179.0,FR,100,FR,M
2023,SE,FT,Machine Learning Engineer,267720.0,USD,267720.0,US,0,US,M
2023,SE,FT,Data Engineer,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,Data Analyst,118000.0,USD,118000.0,US,100,US,M
2023,SE,FT,Data Analyst,102000.0,USD,102000.0,US,100,US,M
2021,MI,FT,Research Scientist,48000.0,EUR,56738.0,FR,50,FR,S
2023,SE,FT,Data Analyst,112000.0,USD,112000.0,US,100,US,M
2023,SE,FT,Data Engineer,125000.0,USD,125000.0,US,0,US,M
2024,SE,FT,Data Science,267900.0,USD,267900.0,US,0,US,M
2024,MI,FT,Machine Learning Engineer,210100.0,USD,210100.0,US,0,US,M
2023,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024,SE,FT,Business Intelligence Engineer,130000.0,USD,130000.0,US,0,US,M
2023,MI,FT,Data Scientist,95490.0,USD,95490.0,US,0,US,M
2023,EN,FT,Data Engineer,90000.0,USD,90000.0,US,50,CA,L
2022,SE,FT,Data Analyst,120600.0,USD,120600.0,US,100,US,M
2022,EN,FT,BI Data Analyst,58000.0,EUR,60938.0,DE,0,DE,L
2022,SE,FT,Data Scientist,260000.0,USD,260000.0,US,100,US,M
2024,MI,FT,Data Scientist,144200.0,USD,144200.0,US,100,US,M
2023,SE,FT,Data Engineer,171500.0,USD,171500.0,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2023,SE,FT,Machine Learning Engineer,226600.0,USD,226600.0,US,0,US,M
2023,SE,FT,Data Analyst,51962.0,USD,51962.0,US,0,US,M
2023,SE,FT,Data Analyst,95000.0,USD,95000.0,US,0,US,M
2023,SE,FT,Data Engineer,185000.0,USD,185000.0,US,100,US,M
2023,SE,FT,Data Engineer,131000.0,USD,131000.0,US,0,US,M
2022,EN,FT,Product Data Analyst,100000.0,USD,100000.0,US,100,US,M
2023,SE,FT,Data Analyst,126500.0,USD,126500.0,US,0,US,M
2024,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024,MI,FT,Data Scientist,111600.0,USD,111600.0,US,0,US,L
2024,EN,FT,Data Analyst,83300.0,USD,83300.0,US,0,US,M
2024,SE,FT,Data Engineer,94000.0,USD,94000.0,US,0,US,M
2024,SE,FT,Analytics Engineer,140000.0,USD,140000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,300000.0,USD,300000.0,US,0,US,M
2024,MI,FT,Data Scientist,90700.0,USD,90700.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,283780.0,USD,283780.0,US,0,US,M
2023,SE,FT,Data Analyst,180400.0,USD,180400.0,US,0,US,M
2023,MI,FT,Data Engineer,105700.0,USD,105700.0,US,0,US,L
2023,SE,FT,Data Scientist,59000.0,EUR,63701.0,CY,50,EE,L
2023,SE,FT,ML Engineer,150000.0,USD,150000.0,US,0,US,M
2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2023,MI,FT,Data Analyst,57800.0,USD,57800.0,US,100,US,M
2024,SE,FT,Data Scientist,72500.0,USD,72500.0,US,0,US,M
2023,SE,FT,Analytics Engineer,116000.0,USD,116000.0,US,100,US,M
2023,SE,FT,Applied Scientist,309400.0,USD,309400.0,US,0,US,L
2023,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0,US,M
2023,EX,FT,Head of Data,90000.0,GBP,110736.0,GB,100,GB,M
2024,SE,FT,AI Engineer,170000.0,USD,170000.0,US,100,US,M
2023,SE,FT,Data Analyst,86600.0,USD,86600.0,US,100,US,M
2024,SE,FT,Data Scientist,94400.0,USD,94400.0,US,100,US,M
2023,SE,FT,AI Engineer,150000.0,USD,150000.0,US,100,US,M
2023,MI,FT,Data Engineer,120000.0,USD,120000.0,US,100,US,M
2024,SE,FT,Data Engineer,100000.0,USD,100000.0,US,100,US,M
2024,MI,FT,Data Analyst,77000.0,USD,77000.0,US,0,US,M
2023,SE,FT,Data Scientist,287500.0,USD,287500.0,US,0,US,M
2024,MI,FT,Data Scientist,188500.0,USD,188500.0,US,0,US,M
2023,MI,FT,Data Manager,65000.0,USD,65000.0,US,100,US,M
2024,SE,FT,Research Engineer,600000.0,USD,600000.0,US,0,US,M
2024,SE,FT,Applied Scientist,260000.0,USD,260000.0,US,0,US,L
2024,SE,FT,Data Engineer,190000.0,USD,190000.0,US,100,US,M
2024,SE,FT,AI Engineer,85000.0,USD,85000.0,US,100,US,M
2023,SE,FT,Data Engineer,288000.0,USD,288000.0,US,100,US,M
2024,EN,FT,Data Science,37120.0,USD,37120.0,US,0,US,M
2023,MI,FT,Data Engineer,70000.0,USD,70000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,98500.0,USD,98500.0,US,0,US,M
2024,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2024,MI,FT,BI Developer,154800.0,USD,154800.0,US,0,US,M
2023,SE,FT,Data Scientist,316000.0,USD,316000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Data Engineer,132192.0,USD,132192.0,US,100,US,M
2023,SE,FT,Data Engineer,190000.0,USD,190000.0,US,0,US,M
2022,SE,FT,Cloud Database Engineer,190000.0,USD,190000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,205000.0,USD,205000.0,US,0,US,M
2023,SE,FT,Applied Scientist,118500.0,USD,118500.0,US,0,US,M
2023,EN,FT,Big Data Engineer,130000.0,USD,130000.0,SE,100,SE,S
2023,SE,FT,Data Analyst,75000.0,GBP,92280.0,GB,0,GB,M
2023,MI,FT,Data Analyst,128000.0,USD,128000.0,US,0,US,M
2024,MI,FT,Data Scientist,243800.0,USD,243800.0,US,100,US,M
2023,MI,FT,Data Analyst,50000.0,GBP,61520.0,GB,0,GB,M
2023,SE,FT,Data Engineer,57826.0,EUR,62433.0,IT,100,IT,M
2023,SE,FT,Data Scientist,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Data Engineer,178600.0,USD,178600.0,US,0,US,M
2023,SE,FT,Data Engineer,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Data Analyst,120000.0,USD,120000.0,US,100,US,M
2024,SE,FT,Data Analyst,80000.0,USD,80000.0,US,0,US,M
2022,MI,FT,Data Engineer,60000.0,EUR,63040.0,ES,100,ES,M
2024,MI,FT,Data Scientist,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Data Scientist,203920.0,USD,203920.0,US,0,US,M
2023,SE,FT,Data Engineer,87570.0,USD,87570.0,US,0,US,M
2023,SE,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2024,EN,FT,Data Scientist,47840.0,USD,47840.0,US,0,US,M
2024,SE,FT,Data Scientist,231000.0,USD,231000.0,US,100,US,M
2023,EX,FT,Director of Data Science,375500.0,USD,375500.0,US,100,US,M
2023,MI,FT,Data Science Consultant,90000.0,USD,90000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,164000.0,USD,164000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,324000.0,USD,324000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000.0,USD,275000.0,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,92000.0,USD,92000.0,AU,0,AU,M
2023,SE,FT,Research Engineer,157250.0,USD,157250.0,US,100,US,M
2022,SE,FT,Data Specialist,148700.0,USD,148700.0,US,100,US,L
2024,MI,FT,Data Science Consultant,160000.0,USD,160000.0,US,100,US,M
2023,MI,FT,Research Engineer,155000.0,USD,155000.0,US,0,US,M
2024,MI,FT,Data Engineer,102000.0,USD,102000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Data Analyst,75000.0,USD,75000.0,US,100,US,M
2022,MI,CT,Applied Machine Learning Scientist,93000.0,EUR,97712.0,IT,100,NL,L
2023,SE,FT,Data Scientist,197000.0,USD,197000.0,US,100,US,M
2024,SE,FT,Data Scientist,106605.0,USD,106605.0,US,0,US,M
2024,MI,FT,Data Scientist,171240.0,USD,171240.0,US,0,US,M
2022,SE,FT,Data Engineer,175000.0,USD,175000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,100,US,M
2024,MI,FT,Data Manager,71500.0,USD,71500.0,US,100,US,M
2023,EN,FT,Data Engineer,35000.0,GBP,43064.0,GB,100,GB,M
2022,MI,FT,Machine Learning Developer,100000.0,CAD,76814.0,CA,100,CA,M
2024,SE,FT,Machine Learning Engineer,212500.0,USD,212500.0,US,0,US,M
2023,MI,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Research Scientist,273400.0,USD,273400.0,US,0,US,M
2023,SE,FT,Data Scientist,275500.0,USD,275500.0,US,0,US,M
2023,MI,FT,Analytics Engineer,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Data Analyst,111000.0,USD,111000.0,US,0,US,M
2022,SE,FT,Data Analyst,90320.0,USD,90320.0,US,100,US,M
2023,EX,FT,Head of Data Science,230000.0,USD,230000.0,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,34160.0,GBP,42030.0,GB,0,GB,M
2023,MI,FT,Business Intelligence Developer,140000.0,USD,140000.0,US,100,US,M
2022,MI,FT,MLOps Engineer,124000.0,USD,124000.0,US,100,US,M
2022,SE,FT,Data Engineer,95000.0,USD,95000.0,US,0,US,M
2024,SE,FT,Data Analyst,102000.0,USD,102000.0,US,0,US,M
2023,SE,FT,Data Engineer,224500.0,USD,224500.0,US,0,US,M
2024,SE,FT,Data Scientist,150000.0,USD,150000.0,US,100,US,M
2024,SE,FT,Analytics Engineer,145000.0,USD,145000.0,US,100,US,M
2023,EN,FT,Data Analyst,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Data Engineer,126800.0,USD,126800.0,US,100,US,M
2024,SE,FT,AI Architect,173000.0,USD,173000.0,US,0,US,M
2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Architect,67200.0,USD,67200.0,US,0,US,M
2023,SE,FT,Data Engineer,180000.0,USD,180000.0,US,0,US,M
2024,EX,FT,Data Analyst,55000.0,GBP,68750.0,GB,0,GB,M
2023,SE,FT,Data Analyst,133300.0,USD,133300.0,US,100,US,M
2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2024,EN,FT,Data Analyst,90000.0,USD,90000.0,US,0,US,M
2023,SE,FT,Data Scientist,146000.0,USD,146000.0,US,0,US,M
2023,MI,FT,Data Architect,90000.0,USD,90000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,172200.0,USD,172200.0,US,0,US,M
2023,MI,FT,Financial Data Analyst,130000.0,USD,130000.0,US,100,US,L
2022,SE,FT,Data Scientist,179400.0,USD,179400.0,US,100,US,M
2022,SE,FT,Data Engineer,154600.0,USD,154600.0,US,100,US,L
2024,SE,FT,Research Scientist,159300.0,USD,159300.0,US,0,US,M
2022,EN,FT,Machine Learning Engineer,45000.0,GBP,55410.0,GB,100,GB,S
2023,SE,FT,Data Analyst,112000.0,USD,112000.0,US,100,US,M
2023,SE,FT,Data Scientist,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Data Analyst,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,Data Analyst,128000.0,USD,128000.0,US,0,US,M
2023,SE,FT,Data Analyst,113600.0,USD,113600.0,US,0,US,M
2024,SE,FT,Data Scientist,93400.0,USD,93400.0,US,0,US,M
2024,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,Data Science Lead,156400.0,USD,156400.0,US,0,US,M
2024,MI,FT,Data Scientist,150000.0,USD,150000.0,US,100,US,M
2024,SE,FT,Data Engineer,165000.0,USD,165000.0,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,124400.0,USD,124400.0,US,100,US,M
2024,MI,FT,Business Intelligence Engineer,89500.0,USD,89500.0,US,100,US,M
2023,SE,FT,BI Analyst,130800.0,USD,130800.0,US,100,US,M
2024,SE,FT,Computer Vision Engineer,183000.0,USD,183000.0,US,100,US,M
2022,SE,FT,Data Engineer,126000.0,USD,126000.0,US,100,US,M
